Label,Date and Time,Document,Source,Scale,Scale Units,Scale Factor,Count,Length,Angle
Ruler 97,2021-08-18T15:36:34-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.559748,180
Ruler 98,2021-08-18T15:36:38-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.345912,0
Ruler 99,2021-08-18T15:36:42-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.427673,180
Ruler 100,2021-08-18T15:36:47-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.191529,0
Ruler 101,2021-08-18T15:36:52-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,2.465114,0
Ruler 102,2021-08-18T15:36:58-04:00,RG.M.SS2018.NR.026.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,5.059552,0
Ruler 103,2021-08-18T15:39:11-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,0.465116,0
Ruler 104,2021-08-18T15:39:15-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,0.434109,180
Ruler 105,2021-08-18T15:39:19-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,0.53876,0
Ruler 106,2021-08-18T15:39:24-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,0.674419,180
Ruler 107,2021-08-18T15:39:29-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,0.868217,0
Ruler 108,2021-08-18T15:39:33-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,2.98062,0
Ruler 109,2021-08-18T15:51:43-04:00,RG.M.SS2018.NR.025.psdc,Ruler Tool,Custom (129 pixel(s) = 1.0000 millimeter),millimeter,129,1,5.914729,0
Ruler 1,2021-09-08T14:08:57-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,0.584286,180
Ruler 2,2021-09-08T14:09-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,0.481481,0
Ruler 3,2021-09-08T14:09:03-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,0.520697,180
Ruler 4,2021-09-08T14:09:06-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,0.445643,0
Ruler 5,2021-09-08T14:09:09-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,2.032107,0
Ruler 6,2021-09-08T14:09:12-04:00,RG.M.SS2018.NR.023.psdc,Ruler Tool,Custom (153 pixel(s) = 1.0000 millimeter),millimeter,153,1,4.064787,0
Ruler 7,2021-09-08T14:14:02-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.596961,180
Ruler 8,2021-09-08T14:14:05-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.683333,0
Ruler 9,2021-09-08T14:14:07-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.454167,180
Ruler 10,2021-09-08T14:14:12-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.720833,0
Ruler 11,2021-09-08T14:14:15-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.319531,180
Ruler 12,2021-09-08T14:14:19-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,2.774826,180
Ruler 13,2021-09-08T14:14:22-04:00,RG.M.SS2018.NR.022.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,5.214843,180
Ruler 14,2021-09-08T14:14:32-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.492726,180
Ruler 15,2021-09-08T14:14:35-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.451931,0
Ruler 16,2021-09-08T14:14:38-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.960533,180
Ruler 17,2021-09-08T14:14:42-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.838856,0
Ruler 18,2021-09-08T14:14:46-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,2.744045,0
Ruler 19,2021-09-08T14:14:50-04:00,RG.M.SS2018.NR.021.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,5.043383,0
Ruler 20,2021-09-08T14:15:05-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,0.88961,180
Ruler 21,2021-09-08T14:15:08-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,0.467532,0
Ruler 22,2021-09-08T14:15:14-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,0.337662,180
Ruler 23,2021-09-08T14:15:19-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,0.399351,0
Ruler 24,2021-09-08T14:15:22-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,0.160634,180
Ruler 25,2021-09-08T14:15:26-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,2.254789,180
Ruler 26,2021-09-08T14:15:31-04:00,RG.M.SS2018.NR.024.psdc,Ruler Tool,Custom (154 pixel(s) = 1.0000 millimeter),millimeter,154,1,4.355763,180
Ruler 27,2021-09-08T14:17:53-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.603955,180
Ruler 28,2021-09-08T14:17:56-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.515679,0
Ruler 29,2021-09-08T14:17:58-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.499221,180
Ruler 30,2021-09-08T14:18:01-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.672348,0
Ruler 31,2021-09-08T14:18:06-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,0.230297,180
Ruler 32,2021-09-08T14:18:09-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,2.521501,180
Ruler 33,2021-09-08T14:18:14-04:00,RG.M.SS2018.NR.020.psdc,Ruler Tool,Custom (120 pixel(s) = 1.0000 millimeter),millimeter,120,1,5.045749,180
Ruler 34,2021-09-08T14:30:02-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.690151,180
Ruler 35,2021-09-08T14:30:12-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.616641,0
Ruler 36,2021-09-08T14:30:15-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.738379,180
Ruler 37,2021-09-08T14:30:20-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.832132,0
Ruler 38,2021-09-08T14:30:22-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,2.877304,0
Ruler 39,2021-09-08T14:30:26-04:00,RG.M.SS2018.NR.019.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,5.228648,0
Ruler 40,2021-09-08T14:33:08-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.50934,180
Ruler 41,2021-09-08T14:33:11-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.590274,0
Ruler 42,2021-09-08T14:33:14-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.805953,180
Ruler 43,2021-09-08T14:33:17-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.574953,0
Ruler 44,2021-09-08T14:33:20-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,2.48052,0
Ruler 45,2021-09-08T14:33:23-04:00,RG.M.SS2018.NR.018.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,5.208108,0
Ruler 46,2021-09-08T14:37:37-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.54627,180
Ruler 47,2021-09-08T14:37:40-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.521086,0
Ruler 48,2021-09-08T14:37:43-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.97617,180
Ruler 49,2021-09-08T14:37:47-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.736553,0
Ruler 50,2021-09-08T14:37:50-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,2.780079,0
Ruler 51,2021-09-08T14:37:53-04:00,RG.M.SS2018.NR.017.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,5.558603,0
Ruler 59,2021-09-08T14:40:16-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.683391,180
Ruler 60,2021-09-08T14:40:19-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.515801,0
Ruler 61,2021-09-08T14:40:22-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.461245,180
Ruler 62,2021-09-08T14:40:25-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.647991,0
Ruler 63,2021-09-08T14:40:28-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.282501,180
Ruler 64,2021-09-08T14:40:31-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,2.590929,180
Ruler 65,2021-09-08T14:40:36-04:00,RG.M.SS2018.NR.016.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,4.956497,180
Ruler 66,2021-09-08T14:45:17-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.579067,0
Ruler 67,2021-09-08T14:45:25-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.472953,180
Ruler 68,2021-09-08T14:45:27-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.477578,0
Ruler 69,2021-09-08T14:45:30-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.781304,180
Ruler 70,2021-09-08T14:45:34-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,0.758352,0
Ruler 71,2021-09-08T14:45:37-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,3.069254,0
Ruler 72,2021-09-08T14:45:41-04:00,RG.M.SS2018.NR.015.psdc,Ruler Tool,Custom (105 pixel(s) = 1.0000 millimeter),millimeter,105,1,5.936688,0
Ruler 73,2021-09-08T15:40:09-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.429472,180
Ruler 74,2021-09-08T15:40:12-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.513668,0
Ruler 75,2021-09-08T15:40:17-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.654156,180
Ruler 76,2021-09-08T15:40:21-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.672118,0
Ruler 77,2021-09-08T15:40:24-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,0.491467,180
Ruler 78,2021-09-08T15:40:28-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,2.760881,180
Ruler 79,2021-09-08T15:40:33-04:00,RG.M.SS2018.NR.014.psdc,Ruler Tool,Custom (126 pixel(s) = 1.0000 millimeter),millimeter,126,1,5.116896,180
Ruler 80,2021-09-08T15:43:03-04:00,RG.M.SS2018.NR.013.psdc,Ruler Tool,Custom (169 pixel(s) = 1.0000 millimeter),millimeter,169,1,0.567507,180
Ruler 81,2021-09-08T15:43:06-04:00,RG.M.SS2018.NR.013.psdc,Ruler Tool,Custom (169 pixel(s) = 1.0000 millimeter),millimeter,169,1,0.446139,0
Ruler 82,2021-09-08T15:43:09-04:00,RG.M.SS2018.NR.013.psdc,Ruler Tool,Custom (169 pixel(s) = 1.0000 millimeter),millimeter,169,1,0.888839,180
Ruler 83,2021-09-08T15:43:12-04:00,RG.M.SS2018.NR.013.psdc,Ruler Tool,Custom (169 pixel(s) = 1.0000 millimeter),millimeter,169,1,1.902485,180
Ruler 84,2021-09-08T15:43:15-04:00,RG.M.SS2018.NR.013.psdc,Ruler Tool,Custom (169 pixel(s) = 1.0000 millimeter),millimeter,169,1,3.49253,180
Ruler 85,2021-09-08T15:46:18-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.758864,180
Ruler 86,2021-09-08T15:46:21-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.461596,0
Ruler 87,2021-09-08T15:46:24-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.979338,180
Ruler 88,2021-09-08T15:46:28-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,0.72025,0
Ruler 89,2021-09-08T15:46:31-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,2.920049,0
Ruler 90,2021-09-08T15:46:34-04:00,RG.M.SS2018.NR.011.psdc,Ruler Tool,Custom (106 pixel(s) = 1.0000 millimeter),millimeter,106,1,5.840021,0
Ruler 91,2021-09-08T15:50:12-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.570768,180
Ruler 92,2021-09-08T15:50:15-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.498924,0
Ruler 93,2021-09-08T15:50:18-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.479142,180
Ruler 94,2021-09-08T15:50:21-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.860111,0
Ruler 95,2021-09-08T15:50:25-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.747786,180
Ruler 96,2021-09-08T15:52:26-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,3.156732,180
Ruler 97,2021-09-08T15:52:33-04:00,RG.M.SS2018.NR.009.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,5.931097,180
Ruler 98,2021-09-08T15:56:23-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,0.52988,180
Ruler 99,2021-09-08T15:56:25-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,0.458783,0
Ruler 100,2021-09-08T15:56:29-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,0.916863,180
Ruler 101,2021-09-08T15:56:32-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,0.87139,0
Ruler 102,2021-09-08T15:56:35-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,2.776917,0
Ruler 103,2021-09-08T15:56:39-04:00,RG.M.SS2018.NR.008.psdc,Ruler Tool,Custom (121 pixel(s) = 1.0000 millimeter),millimeter,121,1,5.339639,0
Ruler 104,2021-09-08T16:00:39-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,0.58599,180
Ruler 105,2021-09-08T16:00:42-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,0.557071,0
Ruler 106,2021-09-08T16:00:45-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,0.460065,180
Ruler 107,2021-09-08T16:00:48-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,0.640632,0
Ruler 108,2021-09-08T16:00:51-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,0.500072,180
Ruler 109,2021-09-08T16:00:54-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,2.74383,180
Ruler 110,2021-09-08T16:01:01-04:00,RG.M.SS2018.NR.010.psdc,Ruler Tool,Custom (116 pixel(s) = 1.0000 millimeter),millimeter,116,1,5.363835,180
Ruler 111,2021-09-08T16:04:37-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,0.753769,0
Ruler 112,2021-09-08T16:04:40-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,0.552418,180
Ruler 113,2021-09-08T16:04:44-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,0.828565,0
Ruler 114,2021-09-08T16:04:48-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,0.741686,180
Ruler 115,2021-09-08T16:04:51-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,2.876438,180
Ruler 116,2021-09-08T16:04:55-04:00,RG.M.SS2018.NR.006.psdc,Ruler Tool,Custom (102 pixel(s) = 1.0000 millimeter),millimeter,102,1,5.584388,180
Ruler 117,2021-09-08T16:40:36-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.51631,180
Ruler 118,2021-09-08T16:40:41-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.449146,0
Ruler 119,2021-09-08T16:40:45-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.726348,180
Ruler 120,2021-09-08T16:40:50-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,0.87939,0
Ruler 121,2021-09-08T16:40:53-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,2.571194,0
Ruler 122,2021-09-08T16:40:57-04:00,RG.M.SS2018.NR.004.psdc,Ruler Tool,Custom (103 pixel(s) = 1.0000 millimeter),millimeter,103,1,5.146856,0
Ruler 123,2021-09-08T16:41:37-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.440315,180
Ruler 124,2021-09-08T16:41:41-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.677928,0
Ruler 125,2021-09-08T16:41:44-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.857545,180
Ruler 126,2021-09-08T16:41:47-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.77027,0
Ruler 127,2021-09-08T16:41:50-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,2.746059,0
Ruler 128,2021-09-08T16:41:53-04:00,RG.M.SS2018.NR.005.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,5.230293,0
Ruler 129,2021-09-08T16:46:13-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.80795,0
Ruler 130,2021-09-08T16:46:17-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.695735,180
Ruler 131,2021-09-08T16:46:22-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.841615,0
Ruler 132,2021-09-08T16:46:25-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,0.68636,180
Ruler 133,2021-09-08T16:46:28-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,3.031661,180
Ruler 134,2021-09-08T16:46:32-04:00,RG.M.SS2018.NR.003.psdc,Ruler Tool,Custom (101 pixel(s) = 1.0000 millimeter),millimeter,101,1,5.330417,180
Ruler 135,2021-09-08T16:48:18-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.737106,180
Ruler 136,2021-09-08T16:48:21-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.59004,0
Ruler 137,2021-09-08T16:48:24-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.901243,180
Ruler 138,2021-09-08T16:48:27-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.947466,0
Ruler 139,2021-09-08T16:48:30-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,3.175855,0
Ruler 140,2021-09-08T16:48:33-04:00,RG.M.SS2018.NR.002.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,5.579984,0
Ruler 55,2022-01-08T15:50:25-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.491211,180
Ruler 56,2022-01-08T15:50:29-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.397786,0
Ruler 57,2022-01-08T15:51:12-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.499349,180
Ruler 58,2022-01-08T15:51:15-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.885417,0
Ruler 59,2022-01-08T15:51:18-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.6875,180
Ruler 60,2022-01-08T15:51:25-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,2.961263,180
Ruler 61,2022-01-08T15:51:29-05:00,RG.M.SS2018.NR.082.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,5.694987,180
