Label,Date and Time,Document,Source,Scale,Scale Units,Scale Factor,Count,Length,Angle
Ruler 188,2021-02-17T17:25:15-05:00,RG.F.SU2018.OC.003.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,0.474821,180
Ruler 189,2021-02-17T17:25:24-05:00,RG.F.SU2018.OC.003.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,0.648313,180
Ruler 190,2021-02-17T17:25:27-05:00,RG.F.SU2018.OC.003.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,1.594125,180
Ruler 191,2021-02-17T17:25:31-05:00,RG.F.SU2018.OC.003.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,3.115938,180
Ruler 197,2021-02-17T17:32:29-05:00,RG.F.SU2018.OC.001.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,0.627743,180
Ruler 199,2021-02-17T17:33:13-05:00,RG.F.SU2018.OC.001.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,1.031909,180
Ruler 200,2021-02-17T17:33:18-05:00,RG.F.SU2018.OC.001.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,1.659651,180
Ruler 201,2021-02-17T17:33:23-05:00,RG.F.SU2018.OC.001.psdc,Ruler Tool,Custom (178 pixel(s) = 1.0000 millimeter),millimeter,178,1,3.202247,180
Ruler 202,2021-02-17T17:37:08-05:00,RG.F.SU2018.OC.002.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,0.889277,180
Ruler 203,2021-02-17T17:37:14-05:00,RG.F.SU2018.OC.002.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,0.704791,180
Ruler 204,2021-02-17T17:37:17-05:00,RG.F.SU2018.OC.002.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,1.594067,180
Ruler 205,2021-02-17T17:37:20-05:00,RG.F.SU2018.OC.002.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,3.136421,180
Ruler 1,2021-02-19T17:23:36-05:00,RG.F.SU2018.OC.038.psdc,Ruler Tool,Custom (212 pixel(s) = 1.0000 millimeter),millimeter,212,1,0.69015,180
Ruler 2,2021-02-19T17:23:55-05:00,RG.F.SU2018.OC.038.psdc,Ruler Tool,Custom (212 pixel(s) = 1.0000 millimeter),millimeter,212,1,0.60702,180
Ruler 3,2021-02-19T17:24-05:00,RG.F.SU2018.OC.038.psdc,Ruler Tool,Custom (212 pixel(s) = 1.0000 millimeter),millimeter,212,1,1.29717,180
Ruler 4,2021-02-19T17:24:06-05:00,RG.F.SU2018.OC.038.psdc,Ruler Tool,Custom (212 pixel(s) = 1.0000 millimeter),millimeter,212,1,2.59434,180
Ruler 5,2021-02-19T17:26:19-05:00,RG.F.SU2018.OC.037.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.446806,180
Ruler 6,2021-02-19T17:26:23-05:00,RG.F.SU2018.OC.037.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.522536,0
Ruler 7,2021-02-19T17:26:27-05:00,RG.F.SU2018.OC.037.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.42274,180
Ruler 8,2021-02-19T17:26:33-05:00,RG.F.SU2018.OC.037.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,1.392082,180
Ruler 9,2021-02-19T17:26:38-05:00,RG.F.SU2018.OC.037.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,2.879859,180
Ruler 10,2021-02-19T17:28:46-05:00,RG.F.SU2018.OC.039.psdc,Ruler Tool,Custom (196 pixel(s) = 1.0000 millimeter),millimeter,196,1,0.453613,180
Ruler 11,2021-02-19T17:28:50-05:00,RG.F.SU2018.OC.039.psdc,Ruler Tool,Custom (196 pixel(s) = 1.0000 millimeter),millimeter,196,1,0.682313,0
Ruler 12,2021-02-19T17:28:55-05:00,RG.F.SU2018.OC.039.psdc,Ruler Tool,Custom (196 pixel(s) = 1.0000 millimeter),millimeter,196,1,0.368641,180
Ruler 13,2021-02-19T17:29:01-05:00,RG.F.SU2018.OC.039.psdc,Ruler Tool,Custom (196 pixel(s) = 1.0000 millimeter),millimeter,196,1,1.504567,180
Ruler 14,2021-02-19T17:29:08-05:00,RG.F.SU2018.OC.039.psdc,Ruler Tool,Custom (196 pixel(s) = 1.0000 millimeter),millimeter,196,1,2.868155,180
Ruler 15,2021-02-19T17:30:52-05:00,RG.F.SU2018.OC.040.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.420662,180
Ruler 16,2021-02-19T17:30:56-05:00,RG.F.SU2018.OC.040.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.557928,0
Ruler 17,2021-02-19T17:31:07-05:00,RG.F.SU2018.OC.040.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,0.552447,180
Ruler 18,2021-02-19T17:31:10-05:00,RG.F.SU2018.OC.040.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,1.531036,180
Ruler 19,2021-02-19T17:31:17-05:00,RG.F.SU2018.OC.040.psdc,Ruler Tool,Custom (198 pixel(s) = 1.0000 millimeter),millimeter,198,1,2.904475,180
Ruler 20,2021-02-19T17:32:50-05:00,RG.F.SU2018.OC.042.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.602438,180
Ruler 21,2021-02-19T17:32:54-05:00,RG.F.SU2018.OC.042.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.750258,0
Ruler 22,2021-02-19T17:32:58-05:00,RG.F.SU2018.OC.042.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.190316,180
Ruler 23,2021-02-19T17:33:02-05:00,RG.F.SU2018.OC.042.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,1.543012,180
Ruler 24,2021-02-19T17:33:07-05:00,RG.F.SU2018.OC.042.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,3.006778,180
Ruler 25,2021-02-19T17:35:54-05:00,RG.F.SU2018.OC.041.psdc,Ruler Tool,Custom (257 pixel(s) = 1.0000 millimeter),millimeter,257,1,0.527763,180
Ruler 26,2021-02-19T17:35:59-05:00,RG.F.SU2018.OC.041.psdc,Ruler Tool,Custom (257 pixel(s) = 1.0000 millimeter),millimeter,257,1,0.486305,0
Ruler 27,2021-02-19T17:36:03-05:00,RG.F.SU2018.OC.041.psdc,Ruler Tool,Custom (257 pixel(s) = 1.0000 millimeter),millimeter,257,1,0.18978,180
Ruler 28,2021-02-19T17:36:07-05:00,RG.F.SU2018.OC.041.psdc,Ruler Tool,Custom (257 pixel(s) = 1.0000 millimeter),millimeter,257,1,1.203848,180
Ruler 29,2021-02-19T17:36:13-05:00,RG.F.SU2018.OC.041.psdc,Ruler Tool,Custom (257 pixel(s) = 1.0000 millimeter),millimeter,257,1,2.315099,180
Ruler 30,2021-02-19T17:38:27-05:00,RG.F.SU2018.OC.043.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,0.520168,180
Ruler 31,2021-02-19T17:38:31-05:00,RG.F.SU2018.OC.043.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,0.745539,0
Ruler 32,2021-02-19T17:38:36-05:00,RG.F.SU2018.OC.043.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,0.309166,180
Ruler 33,2021-02-19T17:38:40-05:00,RG.F.SU2018.OC.043.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,1.574874,180
Ruler 34,2021-02-19T17:38:49-05:00,RG.F.SU2018.OC.043.psdc,Ruler Tool,Custom (191 pixel(s) = 1.0000 millimeter),millimeter,191,1,3.007713,180
Ruler 35,2021-02-19T17:41:07-05:00,RG.F.SU2018.OC.044.psdc,Ruler Tool,Custom (184 pixel(s) = 1.0000 millimeter),millimeter,184,1,0.474182,0
Ruler 36,2021-02-19T17:41:10-05:00,RG.F.SU2018.OC.044.psdc,Ruler Tool,Custom (184 pixel(s) = 1.0000 millimeter),millimeter,184,1,0.729796,180
Ruler 37,2021-02-19T17:41:13-05:00,RG.F.SU2018.OC.044.psdc,Ruler Tool,Custom (184 pixel(s) = 1.0000 millimeter),millimeter,184,1,0.43421,0
Ruler 38,2021-02-19T17:41:19-05:00,RG.F.SU2018.OC.044.psdc,Ruler Tool,Custom (184 pixel(s) = 1.0000 millimeter),millimeter,184,1,1.638188,0
Ruler 39,2021-02-19T17:41:24-05:00,RG.F.SU2018.OC.044.psdc,Ruler Tool,Custom (184 pixel(s) = 1.0000 millimeter),millimeter,184,1,3.154194,0
Ruler 40,2021-02-19T17:44:09-05:00,RG.F.SU2018.OC.045.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,0.666524,0
Ruler 41,2021-02-19T17:44:13-05:00,RG.F.SU2018.OC.045.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,0.866231,180
Ruler 42,2021-02-19T17:44:17-05:00,RG.F.SU2018.OC.045.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,0.151898,0
Ruler 43,2021-02-19T17:44:21-05:00,RG.F.SU2018.OC.045.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,1.684653,0
Ruler 44,2021-02-19T17:44:27-05:00,RG.F.SU2018.OC.045.psdc,Ruler Tool,Custom (195 pixel(s) = 1.0000 millimeter),millimeter,195,1,3.252134,0
Ruler 45,2021-02-19T17:45:23-05:00,RG.F.SU2018.OC.046.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,0.3803,0
Ruler 46,2021-02-19T17:45:28-05:00,RG.F.SU2018.OC.046.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,0.649833,180
Ruler 47,2021-02-19T17:45:34-05:00,RG.F.SU2018.OC.046.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,0.657217,0
Ruler 48,2021-02-19T17:45:42-05:00,RG.F.SU2018.OC.046.psdc,Ruler Tool,Custom (197 pixel(s) = 1.0000 millimeter),millimeter,197,1,3.314374,0
Ruler 49,2021-02-19T18:15:27-05:00,RG.F.SU2018.OC.047.psdc,Ruler Tool,Custom (183 pixel(s) = 1.0000 millimeter),millimeter,183,1,0.628205,180
Ruler 50,2021-02-19T18:15:31-05:00,RG.F.SU2018.OC.047.psdc,Ruler Tool,Custom (183 pixel(s) = 1.0000 millimeter),millimeter,183,1,0.731457,0
Ruler 51,2021-02-19T18:15:34-05:00,RG.F.SU2018.OC.047.psdc,Ruler Tool,Custom (183 pixel(s) = 1.0000 millimeter),millimeter,183,1,0.575932,180
Ruler 52,2021-02-19T18:15:38-05:00,RG.F.SU2018.OC.047.psdc,Ruler Tool,Custom (183 pixel(s) = 1.0000 millimeter),millimeter,183,1,1.935594,180
Ruler 53,2021-02-19T18:15:42-05:00,RG.F.SU2018.OC.047.psdc,Ruler Tool,Custom (183 pixel(s) = 1.0000 millimeter),millimeter,183,1,3.337115,180
Ruler 54,2021-02-19T18:16:48-05:00,RG.F.SU2018.OC.048.psdc,Ruler Tool,Custom (204 pixel(s) = 1.0000 millimeter),millimeter,204,1,0.450342,180
Ruler 55,2021-02-19T18:16:51-05:00,RG.F.SU2018.OC.048.psdc,Ruler Tool,Custom (204 pixel(s) = 1.0000 millimeter),millimeter,204,1,0.525076,0
Ruler 56,2021-02-19T18:16:55-05:00,RG.F.SU2018.OC.048.psdc,Ruler Tool,Custom (204 pixel(s) = 1.0000 millimeter),millimeter,204,1,0.476358,180
Ruler 57,2021-02-19T18:17-05:00,RG.F.SU2018.OC.048.psdc,Ruler Tool,Custom (204 pixel(s) = 1.0000 millimeter),millimeter,204,1,1.451777,180
Ruler 58,2021-02-19T18:17:04-05:00,RG.F.SU2018.OC.048.psdc,Ruler Tool,Custom (204 pixel(s) = 1.0000 millimeter),millimeter,204,1,2.72447,180
