Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Length	Angle
Ruler 129	2021-02-21T11:58:06-05:00	RG.M.SS2018.NC.026.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	4.936709	0
Ruler 130	2021-02-21T12:14:57-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.383032	180
Ruler 131	2021-02-21T12:15:01-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.575993	0
Ruler 132	2021-02-21T12:15:08-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.603422	180
Ruler 133	2021-02-21T12:15:11-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.713135	0
Ruler 134	2021-02-21T12:15:15-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.432633	180
Ruler 135	2021-02-21T12:15:20-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	2.708214	180
Ruler 136	2021-02-21T12:15:24-05:00	RG.M.SS2018.NC.027.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	5.420078	180
Ruler 137	2021-02-21T12:17:40-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	0.47215	180
Ruler 138	2021-02-21T12:17:43-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	0.633845	0
Ruler 139	2021-02-21T12:17:46-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	0.760333	180
Ruler 140	2021-02-21T12:17:49-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	0.476346	0
Ruler 141	2021-02-21T12:17:53-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	2.342673	0
Ruler 142	2021-02-21T12:17:58-05:00	RG.M.SS2018.NC.028.psdc	Ruler Tool	Custom (132 pixel(s) = 1.0000 millimeter)	millimeter	132	1	4.683398	0
Ruler 143	2021-02-21T12:20:02-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.457897	180
Ruler 144	2021-02-21T12:20:07-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.515791	0
Ruler 145	2021-02-21T12:20:11-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.705266	180
Ruler 146	2021-02-21T12:20:14-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.700003	0
Ruler 147	2021-02-21T12:20:17-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.467483	180
Ruler 148	2021-02-21T12:20:22-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	2.846439	180
Ruler 149	2021-02-21T12:20:26-05:00	RG.M.SS2018.NC.029.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	5.210042	180
Ruler 150	2021-02-21T12:23:09-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	0.659494	0
Ruler 151	2021-02-21T12:23:13-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	0.532306	180
Ruler 152	2021-02-21T12:23:17-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	0.763128	0
Ruler 153	2021-02-21T12:23:21-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	0.626519	180
Ruler 154	2021-02-21T12:23:25-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	2.581447	180
Ruler 155	2021-02-21T12:23:29-05:00	RG.M.SS2018.NC.030.psdc	Ruler Tool	Custom (135 pixel(s) = 1.0000 millimeter)	millimeter	135	1	4.743997	180
Ruler 156	2021-02-21T12:31:51-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.474702	180
Ruler 157	2021-02-21T12:31:56-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.793008	0
Ruler 158	2021-02-21T12:31:59-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.856704	180
Ruler 159	2021-02-21T12:32:02-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.752945	0
Ruler 160	2021-02-21T12:32:05-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	2.877359	0
Ruler 161	2021-02-21T12:32:09-05:00	RG.M.SS2018.NC.031.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	5.307339	0
Ruler 162	2021-02-21T12:33:29-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.571803	180
Ruler 163	2021-02-21T12:33:32-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.533683	0
Ruler 164	2021-02-21T12:33:35-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	1.022893	180
Ruler 165	2021-02-21T12:33:37-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	0.516085	0
Ruler 166	2021-02-21T12:33:41-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	2.644464	0
Ruler 167	2021-02-21T12:33:46-05:00	RG.M.SS2018.NC.032.psdc	Ruler Tool	Custom (123 pixel(s) = 1.0000 millimeter)	millimeter	123	1	4.944262	0
Ruler 169	2021-02-21T12:37:09-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.404635	0
Ruler 170	2021-02-21T12:37:12-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.602019	180
Ruler 171	2021-02-21T12:37:15-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.977047	0
Ruler 172	2021-02-21T12:37:19-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.65002	180
Ruler 173	2021-02-21T12:37:23-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	2.633721	180
Ruler 174	2021-02-21T12:37:27-05:00	RG.M.SS2018.NC.033.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	5.033004	180
Ruler 175	2021-02-21T12:43:07-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.719137	0
Ruler 176	2021-02-21T12:43:10-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.458273	180
Ruler 177	2021-02-21T12:43:14-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.803741	0
Ruler 178	2021-02-21T12:43:18-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.739425	180
Ruler 179	2021-02-21T12:43:22-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	2.720576	180
Ruler 180	2021-02-21T12:43:27-05:00	RG.M.SS2018.NC.034.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	5.301947	180
Ruler 181	2021-02-21T14:53:40-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	0.750892	180
Ruler 182	2021-02-21T14:53:43-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	0.763619	0
Ruler 183	2021-02-21T14:53:46-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	0.808164	180
Ruler 184	2021-02-21T14:53:50-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	0.551021	0
Ruler 185	2021-02-21T14:53:54-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	2.873696	0
Ruler 186	2021-02-21T14:53:57-05:00	RG.M.SS2018.NC.035.psdc	Ruler Tool	Custom (114 pixel(s) = 1.0000 millimeter)	millimeter	114	1	5.319536	0
Ruler 187	2021-02-21T14:56:08-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.683498	180
Ruler 188	2021-02-21T14:56:11-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.570687	0
Ruler 189	2021-02-21T14:56:14-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.909118	180
Ruler 190	2021-02-21T14:56:18-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.793523	0
Ruler 191	2021-02-21T14:56:29-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	2.956826	0
Ruler 192	2021-02-21T14:56:33-05:00	RG.M.SS2018.NC.036.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	5.614065	0
Ruler 193	2021-02-21T14:58:31-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	0.492878	180
Ruler 194	2021-02-21T14:58:35-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	0.6337	0
Ruler 195	2021-02-21T14:58:38-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	0.907522	180
Ruler 196	2021-02-21T14:58:42-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	0.586645	0
Ruler 197	2021-02-21T14:58:45-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	2.620746	0
Ruler 198	2021-02-21T14:58:48-05:00	RG.M.SS2018.NC.037.psdc	Ruler Tool	Custom (121 pixel(s) = 1.0000 millimeter)	millimeter	121	1	4.911365	0
Ruler 199	2021-02-21T15:00:20-05:00	RG.M.SS2018.NC.038.psdc	Ruler Tool	Custom (143 pixel(s) = 1.0000 millimeter)	millimeter	143	1	0.773451	180
Ruler 200	2021-02-21T15:00:23-05:00	RG.M.SS2018.NC.038.psdc	Ruler Tool	Custom (143 pixel(s) = 1.0000 millimeter)	millimeter	143	1	0.872611	0
Ruler 201	2021-02-21T15:00:27-05:00	RG.M.SS2018.NC.038.psdc	Ruler Tool	Custom (143 pixel(s) = 1.0000 millimeter)	millimeter	143	1	0.633309	180
Ruler 202	2021-02-21T15:00:31-05:00	RG.M.SS2018.NC.038.psdc	Ruler Tool	Custom (143 pixel(s) = 1.0000 millimeter)	millimeter	143	1	2.279371	180
Ruler 203	2021-02-21T15:00:34-05:00	RG.M.SS2018.NC.038.psdc	Ruler Tool	Custom (143 pixel(s) = 1.0000 millimeter)	millimeter	143	1	4.497267	180
Ruler 204	2021-02-21T17:18:32-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.695995	180
Ruler 205	2021-02-21T17:18:35-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.667072	0
Ruler 206	2021-02-21T17:18:38-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.921195	180
Ruler 207	2021-02-21T17:18:41-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.136435	0
Ruler 208	2021-02-21T17:18:44-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	2.420696	0
Ruler 209	2021-02-21T17:18:48-05:00	RG.M.SS2018.NC.039.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	5.137353	0
Ruler 210	2021-02-21T17:20:41-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	0.51278	0
Ruler 211	2021-02-21T17:20:45-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	0.771987	180
Ruler 212	2021-02-21T17:20:48-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	0.642383	0
Ruler 213	2021-02-21T17:20:51-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	0.758423	180
Ruler 214	2021-02-21T17:20:55-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	2.685573	180
Ruler 215	2021-02-21T17:20:59-05:00	RG.M.SS2018.NC.040.psdc	Ruler Tool	Custom (139 pixel(s) = 1.0000 millimeter)	millimeter	139	1	4.977953	180
Ruler 216	2021-02-21T17:23:12-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	0.610349	180
Ruler 217	2021-02-21T17:23:16-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	0.709644	0
Ruler 218	2021-02-21T17:23:21-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	0.805226	180
Ruler 219	2021-02-21T17:23:25-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	0.716708	0
Ruler 220	2021-02-21T17:23:28-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	2.841927	0
Ruler 221	2021-02-21T17:23:40-05:00	RG.M.SS2018.NC.041.psdc	Ruler Tool	Custom (110 pixel(s) = 1.0000 millimeter)	millimeter	110	1	5.598966	0
Ruler 222	2021-02-21T17:26:35-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.676986	180
Ruler 223	2021-02-21T17:26:39-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.762913	0
Ruler 224	2021-02-21T17:26:43-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	1.171166	180
Ruler 225	2021-02-21T17:26:47-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	0.132095	0
Ruler 226	2021-02-21T17:26:51-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	2.74316	0
Ruler 227	2021-02-21T17:27-05:00	RG.M.SS2018.NC.042.psdc	Ruler Tool	Custom (120 pixel(s) = 1.0000 millimeter)	millimeter	120	1	5.045952	0
Ruler 228	2021-02-21T17:29:44-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	0.487614	180
Ruler 229	2021-02-21T17:29:47-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	0.817977	0
Ruler 230	2021-02-21T17:29:51-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	1.009747	180
Ruler 231	2021-02-21T17:29:56-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	1.066178	0
Ruler 232	2021-02-21T17:29:59-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	3.381516	0
Ruler 233	2021-02-21T17:30:04-05:00	RG.M.SS2018.NC.043.psdc	Ruler Tool	Custom (106 pixel(s) = 1.0000 millimeter)	millimeter	106	1	5.787164	0
Ruler 234	2021-02-21T17:35:55-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.484171	180
Ruler 235	2021-02-21T17:35:59-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.506617	0
Ruler 236	2021-02-21T17:36:03-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.87046	180
Ruler 237	2021-02-21T17:36:08-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.75532	0
Ruler 238	2021-02-21T17:36:11-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	2.616567	0
Ruler 239	2021-02-21T17:36:26-05:00	RG.M.SS2018.NC.044.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	5.464675	0
Ruler 240	2021-02-21T17:38:34-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	0.446405	180
Ruler 241	2021-02-21T17:38:39-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	0.551031	0
Ruler 242	2021-02-21T17:38:42-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	0.746334	180
Ruler 243	2021-02-21T17:38:45-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	0.655658	0
Ruler 244	2021-02-21T17:38:49-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	0.409013	180
Ruler 245	2021-02-21T17:38:53-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	2.808442	180
Ruler 246	2021-02-21T17:39-05:00	RG.M.SS2018.NC.046.psdc	Ruler Tool	Custom (102 pixel(s) = 1.0000 millimeter)	millimeter	102	1	5.810938	180
Ruler 247	2021-02-21T17:41:03-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.683528	0
Ruler 248	2021-02-21T17:41:07-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.541339	180
Ruler 249	2021-02-21T17:41:10-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.919624	0
Ruler 250	2021-02-21T17:41:13-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	0.666713	180
Ruler 251	2021-02-21T17:41:17-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	2.811203	180
Ruler 252	2021-02-21T17:41:23-05:00	RG.M.SS2018.NC.047.psdc	Ruler Tool	Custom (119 pixel(s) = 1.0000 millimeter)	millimeter	119	1	5.622667	180
Ruler 253	2021-02-21T17:43:28-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.528966	180
Ruler 254	2021-02-21T17:43:30-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.700991	0
Ruler 255	2021-02-21T17:43:34-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.871922	180
Ruler 256	2021-02-21T17:43:38-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	0.59463	0
Ruler 257	2021-02-21T17:43:42-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	2.696509	0
Ruler 258	2021-02-21T17:43:47-05:00	RG.M.SS2018.NC.048.psdc	Ruler Tool	Custom (112 pixel(s) = 1.0000 millimeter)	millimeter	112	1	5.156739	0
Ruler 259	2021-02-21T17:46:18-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.466807	180
Ruler 260	2021-02-21T17:46:21-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.798633	0
Ruler 261	2021-02-21T17:46:25-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.629908	180
Ruler 262	2021-02-21T17:46:28-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.616628	0
Ruler 263	2021-02-21T17:46:34-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	2.511976	0
Ruler 264	2021-02-21T17:46:39-05:00	RG.M.SS2018.NC.049.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	4.768473	0
Ruler 265	2021-02-21T17:49:17-05:00	RG.M.SS2018.NC.050.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.633765	180
Ruler 266	2021-02-21T17:49:21-05:00	RG.M.SS2018.NC.050.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.974883	0
Ruler 267	2021-02-21T17:49:24-05:00	RG.M.SS2018.NC.050.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	0.850542	180
Ruler 268	2021-02-21T17:49:28-05:00	RG.M.SS2018.NC.050.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	2.459191	180
Ruler 269	2021-02-21T17:49:36-05:00	RG.M.SS2018.NC.050.psdc	Ruler Tool	Custom (131 pixel(s) = 1.0000 millimeter)	millimeter	131	1	4.917975	180
Ruler 1	2021-02-23T15:29:49-05:00	RG.M.SS2018.NC.051.psdc	Ruler Tool	Custom (144 pixel(s) = 1.0000 millimeter)	millimeter	144	1	0.573283	180
Ruler 2	2021-02-23T15:29:52-05:00	RG.M.SS2018.NC.051.psdc	Ruler Tool	Custom (144 pixel(s) = 1.0000 millimeter)	millimeter	144	1	0.901573	0
Ruler 3	2021-02-23T15:29:56-05:00	RG.M.SS2018.NC.051.psdc	Ruler Tool	Custom (144 pixel(s) = 1.0000 millimeter)	millimeter	144	1	0.853815	180
Ruler 4	2021-02-23T15:30-05:00	RG.M.SS2018.NC.051.psdc	Ruler Tool	Custom (144 pixel(s) = 1.0000 millimeter)	millimeter	144	1	2.32867	180
Ruler 5	2021-02-23T15:30:04-05:00	RG.M.SS2018.NC.051.psdc	Ruler Tool	Custom (144 pixel(s) = 1.0000 millimeter)	millimeter	144	1	4.389512	180
Ruler 6	2021-02-23T15:31:36-05:00	RG.M.SS2018.NC.052.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.797188	180
Ruler 7	2021-02-23T15:31:39-05:00	RG.M.SS2018.NC.052.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.824819	0
Ruler 8	2021-02-23T15:31:43-05:00	RG.M.SS2018.NC.052.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	1.1454	180
Ruler 9	2021-02-23T15:31:46-05:00	RG.M.SS2018.NC.052.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	2.767407	180
Ruler 10	2021-02-23T15:31:49-05:00	RG.M.SS2018.NC.052.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	5.188586	180
Ruler 18	2021-02-23T15:34:47-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.431473	180
